the_geom,cartodb_id,segment_id,drive_on_right,oneway,level,tile_id,id,original_edges,best_frc,count_vals,count_vals_density
0103000020E6100000010000003F0000003199CD427E5C5940B424DD5E821C074051A480A1755C5940EA30E7E3601C07409A1B9253755C5940DD68FBCF5F1C07405D13A4336A5C59409073D52F3C1C0740FC06CFFE695C594008D4B6923B1C0740B1611117625C5940920DF4DD251C07409F5D366A565C5940B1923569F41B0740CFA7E5EF555C594087D050A4F21B074013DCD370415C59402321E7A3B11B0740A53AA78D3E5C5940FFF90FA2B11B07403AAFABB83B5C59403524F5BFC31B0740638CBD0D395C594032D65B4BE71B07406D711BA7365C5940D53F95E61A1C07401019649C345C5940A59EEE955C1C0740D7F9AD01335C594061E133D3A91C074057A6C1E6315C594059EC84A6FF1C074082857E56315C5940D53189C35A1D0740DDDA6F56315C59408A56E2A9B71D07400C3B96E6315C59400FA99EC7121E074070856701335C5940DA86589C681E07403563059C345C59405123A9DBB51E0740BC33A8A6365C59402CC79B8DF71E0740754A3A0D395C5940EB46E22B2B1F0740E2861DB83B5C5940E55CABBA4E1F0740D1AE138D3E5C59405B8C26DC601F07405C20E2CE525C59409E0B0D1AA11F074046AA44945E5C5940E96191F6D21F074091BFD33F5F5C594014A4224DD51F0740C66F2163675C5940A0535AA5EB1F0740F7F6A741725C5940C446EE730E200740279022BD7A5C5940B846115C2F2007405FE0571D875C59404DEC64225F2007409F3D7C319D5C5940910CCDA0B42007404F85DA21A95C59408FEA7B5F072107406CF101FCB15C5940371C3F845F210740233592D9B85C5940210404F1BF2107407C0CBC98BB5C5940EE375E95DC2107407AE1D876BE5C594028DC2B6FE7210740C787B257C15C5940667AAD13E0210740D0E5F71EC45C5940EB4345CBC62107408D8953B1C65C594033E3AE8E9C2107402B9178F5C85C5940E36170FD6221074027921BD5CA5C5940B230E24D1C2107401CEECD3DCC5C5940436D6B37CB2007409027B321CD5C59409E86C8D772200740F03E0978CD5C5940172A6394162007405DDA7E3DCD5C59408411E9F8B91F0740BBE85374CC5C59403D636A94601F0740247F4324CB5C594088CA56D60D1F07408DCA375AC95C59402AB6B1ECC41E0740E801CB27C75C59402C35CAA4881E0740A93A9AA2C45C5940842EAA4F5B1E074005D84004BD5C5940F425284FF01D0740896B827ABB5C5940BFE678EADD1D074026C4E038B15C59408DDA2BCA771D0740C9E31FF8AF5C5940BCEB503B6D1D0740136221BBA25C5940F9C0297B111D0740BF9DE50DA25C5940B90206FD0E1D07405724A863A15C59405309F63F0A1D07401525C6A18A5C59407F108A20B21C0740F4B814A18A5C594071B90E20B21C07406C7167A08A5C594017233E1BB21C07403199CD427E5C5940B424DD5E821C0740,268,3791667936,0,0,0,2140,113,"0/2140/786, 0/2140/1040, 0/2140/1104",motorway,1,4.85606551427661e-06
0103000020E610000001000000470000001E48DB5D435C5940A5FD070DF9520840FDACD74D435C5940BE81D6310F530840E4ED74AE425C5940EB7879F1385408407D2D4FA7425C594078138674655408408BD338E6425C5940F5C670348C550840224B3533435C59407AC64397DF5508400B4C9D54445C5940D3178E378F560840CFCA32EF445C59402E656417D35608403D5CCBAB465C5940A59DFA966A570840D70E6363475C59401DF1341D9F570840A3D6F7E44A5C5940C1A966BE7A5808409B021E0D4C5C5940AB2AEE7CB75808400E52714B505C5940028432BC74590840DB21FFF0515C5940BBA9E547B25908403A81E6D2565C594040E265E84B5A0840F11CC7FA585C594039E683FF835A08407FA692995D5C5940D5A4379FE65A08405CB205AB5E5C59404FE0C061FB5A0840155E4F2C645C5940DDD95F615C5B08404620ABC7655C5940DFAE7CC3745B0840C03A3C52725C5940D3F63619165C084007155245795C594063F600F6725C08407FB00B4E7B5C59404A975CE39C5C0840097E9AE07D5C5940BAFE3E19C75C084066F609A8805C59409A4F675AE05C084048050389835C59404DFA61AEE75C0840B95A3367865C594034A517CDDC5C0840010C6426895C594019579221C05C0840D1268FAB8B5C5940A857E0C5925C0840C78BE9DD8D5C594086413D78565C0840EFD8D6A78F5C5940D4ECEB890D5C08408504BEF7905C594066EA69C8BA5B08408E7CB6C0915C594009DDDC61615B08401B2407FB915C594065F4C8C5045B0840234D72A4915C594068564483A85A084083C34BC0905C594054F9F325505A0840971058578F5C5940E85E2A13FF590840543976778D5C594014537F68B8590840BA4717338B5C59409D5329DD7E5908405FD3FA11885C5940E76D5B5C3E590840C8A00FC6855C59409FD48CBB175908402A1D54887D5C594007EA719CA958084028ABF6597D5C59403765793CA758084038E6B28B715C59400FB8FE5C0F580840224F755E6D5C5940C3EFF3C4C5570840BD36EC6D6A5C5940A76074058757084015B8B272675C594022596736295708401E716298645C59403D8E56FCA95608409B222101625C5940AEE391B107560840630F1FF5605C59406382655EAC550840851BD450605C594038B818AB48550840F2A8A81F605C59407AD7B6516254084058E932AD605C5940D00CBAE65953084021677103625C594086366293E2510840A239350F625C59405CA528B085510840843D8A8A615C59401BE3014C2A5108406DA3897A605C5940EB4007EAD35008404C5DA7E95E5C59405B220CDC8550084068484BE75C5C59400C8AF52143500840229E39875A5C5940A5AB374C0E500840557ED0E0575C594086D09B62E94F0840560C220E555C5940CDBB46D0D54F08401DF4F32A525C59409F10C455D44F08409D32AE534F5C59403406A001E54F084023A143A44C5C59408B37D82F07500840D9001F374A5C5940191229903950084052171F24485C5940E0E5F9327A500840F5D8AB7F465C59405A79689CC650084085A7ED59455C59407EC6B8DC1B510840DB5B2EBE445C5940E67A38AD765108401E48DB5D435C5940A5FD070DF9520840,6547,218573587168,0,1,0,2140,6514,0/2140/12687,trunk,3,1.78511353438354e-05
0103000020E61000000100000044000000748DF81B725C5940A6970618E4570840C8A4B3106E5C59404EBA3E469A570840C940064E6B5C5940BF4B0EB95F57084057A64FE2685C5940223881AF0C5708408DF0520D665C5940F7374ADC94560840357169CB635C5940B75105B904560840676554C5625C594099A58A2F9F550840DDB2140B625C594028D201B929550840416DD5C2615C5940007BD53B625408402B3A0669625C5940EF4A035B6E530840798A761A655C594062DB8151A35008407C915DE7655C59404385194A4A5008409B15296E665C594000098AF2EE4F0840D2E48E64665C5940072D500E924F08401F7BEDCA655C5940EBD2472F374F084073432CA7645C594058AD6CD3E14E08400F828104635C5940EE617F42954E0840EB0604F3605C59400F2FC06D544E084068E50C875E5C5940448DFCD2214E084050466FD85B5C594060900C64FF4D08407D058E01595C59401728B173EE4D0840E31C581E565C594064778FA8EF4D08408ED6354B535C59401456C9F6024E0840FA54F1A3505C59409CFF71A0274E08401A2FA5424E5C59402D76DA3C5C4E084086A1BB3E4C5C594007D06DC69E4E0840403308AC4A5C5940671695AEEC4E084077A8049A495C5940C30ADFF6424F084049309C78485C594078B1A9B5C04F0840E42C85FF475C59407CCB935E0B5008403CD78221455C594094FDCC9E0453084085BFE113455C5940A6B07030155308401415F152445C59402FA3BD50305408408EC11649445C59401BFEFA4A6E54084060668EA9445C5940979B07AB78550840D0685BEE445C59408674FBB9BF55084068A9910B465C59402370C79A735608407E5FD87A465C594077B14A36A95608402275461E485C5940EAC8C4B54B570840AE119DF9485C5940BD73B2BA8E570840FAE7A3594C5C59404C3E413A66580840639478C74D5C5940F0C2EBD0AF58084067F73DE4515C5940CFF521D15D590840B4B880DF525C5940A79F9B2C83590840C0E77700575C59401180DDCC105A0840A8AA58A3595C5940D1408C42585A0840503424425E5C59406FDA8742BA5A0840E8F8E3185F5C59408DEE89C9CA5A0840067F435B645C5940A3B625CA2A5B084091CCCEFA655C5940E2683552445B084010868A5A6B5C59404157E5118C5B08401D09D61D6E5C5940F22D4519A75B0840EAAA80FD705C594001B1B844B05B084079F544DD735C594036330A3AA75B0840C777DCA0765C5940CDE72D528C5B0840BDF1152D795C59403FAFD695605B0840C6D8E0687B5C594020EB49B3255B084045ED433E7D5C59405D70D6EDDD5A0840FB66359B7E5C5940FE4691078C5A0840D5694C727F5C5940A63E3326335A084047F144BB7F5C5940664B22B4D6590840AB2051737F5C59404548D73E7A590840C4D8349D7E5C5940CAB2EA53215908400F832A417D5C59407033205ECF580840CA1E926C7B5C5940BBD2C88387580840F1AB6D31795C5940C28EC6874C580840CA02B0A5765C5940F72462AE20580840748DF81B725C5940A6970618E4570840,6693,223472534240,0,1,0,2140,6660,0/2140/14176,trunk,3,1.89495764236897e-05
0103000020E61000000100000027000000B0AC236A555C59407A30309CF7BF08404C8E9444555C59400716F2C507C008403A1AF505535C59409813DFA687C1084021332BC5525C5940EE3D9B31E4C1084077834D15535C59406516B98B40C208407AB447F3535C59406D75AA2899C2084069FB9156555C59400CC9A9A0EAC2084044058531575C594073993AD231C30840AC49E071595C59409594F6006CC30840649B7D015C5C5940291978F096C30840D90F2BC75E5C59403C7259FAB0C30840E2DDA2A7615C59409A5A701EB9C30840FFAC9786645C59407216A60CAFC308406905CB47675C59401D4C0B2893C30840852D23D0695C59409357098366C308400BC7B5066C5C59408090D6D42AC30840EFECBCD56D5C5940C2459568E2C208408B666D2B6F5C5940647FC30690C20840EBB4A5FA6F5C59404083D9D936C2084042DC8620725C594088839B7FC7C0084077AB675E765C59401B557B03C0BE0840EDB43AD3765C5940C163154864BE08406A9363B7765C59409F5CC27207BE08408E2FF40B765C5940C983CB14ADBD0840321D83D7745C594067C636A758BD084092CAEA25735C594096A89C680DBD0840BFE3D407715C594089003D3DCEBC0840846516926E5C594023808C929DBC08406CACE2DC6B5C5940DCE652477DBC08400160DD02695C5940F1CD44996EBC084060601420665C5940F810CE1872BC08403EC8EB50635C594070F184A387BC0840689E06B1605C5940A1917C65AEBC084080F2365A5E5C5940A2C769E1E4BC0840A5D77F635C5C5940912D4AFF28BD0840220033E05A5C59402C4BFD2078BD08405BAD32DF595C59405136053CCFBD08405067507F555C59405D48CDFBE6BF0840B0AC236A555C59407A30309CF7BF0840,1844,57378095840,0,1,0,2140,1710,"0/2140/14034, 0/2140/13858",trunk,4,5.63356751861004e-05
0103000020E61000000100000026000000595D8D9D585C594037C3585E9FBD084034107494585C5940B069B4DDA3BD0840B7BB9134545C5940BB01B6FDD8BF0840149F1BC9535C5940BC845EE734C008404A8469EE535C5940B3144EAF91C008405A700CA3545C5940602BBEC4EBC00840B14E13E0555C5940C54771B13FC108409A3B4F99575C5940E5C9C13B8AC10840AD5FCBBD595C59405AB05C86C8C1084010C173385C5C59400A0E702CF8C108405CA1E4F05E5C5940CDF5375917C20840FC6F5ACC615C5940D32A02DA24C208406018B9AE645C5940C65BF72920C208405D8DA07B675C594089F6357709C2084027F183176A5C5940395E0CA1E1C10840489FB8686C5C5940ADF6632FAAC108403AAE72586E5C59402F76B14365C108406434A5D36F5C594076ACFE8315C108403EB2BDCB705C5940D7F9DB00BEC00840794A2727755C59405FF05D218BBE08405C7445C3885C594057A08AA00BB508400EDAE335895C5940017EEBD9AFB40840B7ABD117895C5940E5246D0753B40840E1C3366A885C59404FFF3CBAF8B308407D0FBF33875C594051EFBB6AA4B3084003EB5880855C59406D945A5659B30840D5C1BF60835C59409265B95F1AB308408C72D7E9805C5940043146F2E9B2084096CBDE337E5C5940F63E6EEAC9B20840DD0581597B5C59408C444F83BBB20840EC67CF76785C5940DC459B4ABFB2084076262DA8755C59409A8A261BD5B20840B81E3809735C5940543A551EFCB20840F125B9B3705C5940E0955AD432B30840E05EA6BE6E5C59407CAFF82277B30840AB54413D6D5C5940338B2F6AC6B30840C689593E6C5C5940E82C109E1DB40840595D8D9D585C594037C3585E9FBD0840,1842,57310986976,0,1,0,2140,1708,0/2140/14085,trunk,4,2.47309825493675e-05
0103000020E61000000100000023000000170E1E198B5C59404086244622B508408B9888938B5C594091EB42A8C6B40840E6735B7D8B5C5940CA7FCACC69B40840F1CF70D78A5C5940E2FE40450FB408400EF628A8895C5940F553458CBAB308407B8E2BFB875C594085CF55E36EB308403DF7F4E0855C5940EF60C8322FB30840BD14346E835C5940ABEC2FEDFDB208408DD7FEBA805C5940F22448F7DCB208401F49E5E17D5C5940A5C55495CDB20840513AECFE7A5C59400276AB5ED0B20840999E792E785C594040E9E237E5B20840592B3D8C755C5940A477E0530BB30840DBF71F32735C59407AD6B93B41B308406E954537715C59400E681DDD84B308406B6B28AF6F5C59406D69B39ED3B30840B016DAA86E5C5940FB81AF792AB40840D69FA5E6595C594013B3C3B9CBBD08400CF63A6C595C594049E3B25727BE08405B446882595C5940F299383384BE0840336253285A5C594079A2CDBADEBE0840A9069C575B5C5940918AD17333BF08405D829A045D5C59403CA5C41C7FBF0840BD68D21E5F5C59406F0750CDBEBF084091C09491615C5940735CE012F0BF08403B80CB44645C5940B125BA0811C008409283E61D675C59402A819A6A20C008402DE0E0006A5C594022332DA11DC00840EF8C54D16C5C5940AA5CDDC708C00840D1C491736F5C594037ABC7ABE2BF08405568AFCD715C59405E62D8C3ACBF0840CEE589C8735C5940CDCF622269BF0840C5DCA650755C5940FFEBBF601ABF08400ABDF456765C594095AABC85C3BE0840170E1E198B5C59404086244622B50840,6691,223405425376,0,1,0,2140,6658,0/2140/14031,trunk,4,2.88052320789232e-05
0103000020E6100000010000002300000066DD8862975C594059CACEAB22570840C0B3649F985C5940F081C79A76570840FE5078589A5C594034924728C1570840466AD07C9C5C59406DA3DC76FF57084051685AF79E5C594004A98D212F580840B6B7B3AFA15C5940EC4D69534E580840C7AF198BA45C59406E638BD95B580840D6D7706DA75C59409F07E82E57580840996C593AAA5C5940217E688140580840438546D6AC5C5940357127B018580840F11D8D27AF5C594016FADD42E1570840E09C6017B15C5940ECCDD55A9C570840361EB392B25C594004ACF49D4C570840BFE7F08AB35C5940FC37AF1CF55608409BD08FF6B35C5940F28BE33399560840231A6DD1B35C59407C16C46B3C560840F61EF61CB35C5940103A1855E2550840BDCFA2DEAE5C59405EC44B3566540840D124C7A1AD5C594058E2584612540840A8DAB3E8AB5C5940B214DCB8C75308407E345CC4A95C59401CC4466A89530840E5BCD249A75C59409C8791BF5953084044F77991A45C5940F1CEAD8D3A5308403A7B14B6A15C5940E87480072D530840CCB1BDD39E5C5940498416B2315308404252D5069C5C59404E37885F48530840CB3EE86A995C5940B681BC3070530840077BA119975C59402FCEFB9DA7530840D1A6CD29955C59407E9AFD85EC5308408FB17AAE935C594012DEDC423C540840C0643CB6925C5940781625C49354084017FA9C4A925C5940B5B1F7ACEF5408401C40BF6F925C5940F64221754C550840E0E83524935C59404C09D98BA655084066DD8862975C594059CACEAB22570840,6604,220519744224,0,1,0,2140,6572,0/2140/13227,primary,3,6.2227162623458e-05
0103000020E6100000010000002300000024749E5CB05C5940FC75718F575408409346EB1FAF5C59408957159E0354084094F4FB66AD5C59403B103D0DB9530840845FC242AB5C594022107BBA7A5308402CEA4FC8A85C5940E7FFF00A4B53084098350610A65C594007D7BFD32B5308402B45A734A35C5940A89A00481E53084087414E52A05C59404521F7EC22530840DBF75A859D5C594020F7F29439530840B8B55AE99A5C594012C8106161530840753BF997985C5940720CCBC998530840B72F04A8965C5940E7B805AEDD530840AEC88A2C955C59406AEF00682D5408400F4A2234945C5940329E64E784540840A88C56C8935C594024D264CFE05408400E134CED935C59407234D6973D5508408F4797A1945C5940A141EDAF97550840D40B8EC2985C5940BE415AD0095708409D6341FF995C59400D4CBCC15D5708407E0731B89B5C59401EF19752A8570840850E6BDC9D5C5940BBD059A5E65708404509DE56A05C59405DCBDF5416580840B946280FA35C5940CB02098C3558084076B287EAA55C59408E1CBD17435808403914E1CCA85C59409A69B9723E580840D492D499AB5C59404BDAAFCA275808401DDAD435AE5C5940A75F85FEFF57084075293687B05C59405004C195C85708404DE02A77B25C5940ED0580B18357084000D4A3F2B35C5940CEF882F73357084019D00BEBB45C5940C10F2278DC560840980CD756B55C59400DC6289080560840C016E131B55C59409374C1C723560840EA90957DB45C5940C540B6AFC955084024749E5CB05C5940FC75718F57540840,6600,220385526496,0,1,0,2140,6568,0/2140/13145,primary,3,6.28125427496403e-05
0103000020E6100000010000003A000000181D9B84965C5940DC9CA73FD45608404067D6E1965C5940E93A9DF83C5708407D6CC6A2975C59400ADF21F9A75708404048C9EE975C59401139D89FCB570840D39C058E995C594081F2B0DF735808408B5FCCA5995C5940797C5AF67A580840CDE60BB4995C594014A98A7182580840F77DBB21A55C5940BAB05C16A95C0840AB27D289A85C59405D39333B595E0840CD4698DEA85C5940EA8CE7FE9E5E08407CF7F603A95C594025B9C356D35E084003F2F603A95C5940D99DAE1FE05E0840ED006D4CA95C594094AE52933C5F0840D79F0623AA5C59404A6E6E79955F0840B197847FAB5C59400A7F6C67E75F08409D768254AD5C5940A49447372F600840D150FA8FAF5C59406E1C84266A6008407D10F61BB25C5940A9A056F1956008402F8467DFB45C5940A4CBEBE8B06008401EDE1EBFB75C59400ED6F603BA600840252BD69EBA5C5940F47EE3E8B0600840117A4762BD5C5940384247F1956008409E0243EEBF5C59407BF26F266A6008409F9BBA29C25C5940BD9831372F6008400339B8FEC35C594013EB5767E75F0840C9F8355BC55C5940DF3F5E79955F08405E71CF31C65C5940F53349933C5F08404771457AC65C5940911DAD1FE05E08407662457AC65C59406F95A91FBE5E08407841B769C65C594090806700A95E08403A502F6BC65C5940CF1530C7935E0840390F452CC65C59403387E3A73B5E084008DD2410C65C5940FDD1CC771E5E084042BC1E8EC55C5940303F5377B35D0840D0339F45C55C59400191BD82865D0840AFA75189C15C594090E07CA3AC5B08400A79C12DC15C5940ADCEBD2E865B0840D17EBF9FB55C5940C78E74CD5357084076A71E3EB45C59403AEA3284C4560840CE24E4FAB35C594018FB683B9F560840DE18E4FAB35C5940F3346D808256084086D96DB2B35C59403886CC0C26560840BC48D4DBB25C5940B8D8B426CD55084087A0567FB15C5940394CBA387B550840AA4E59AAAF5C5940E70DE168335508400934E26EAD5C5940FEE1A379F85408401256E7E2AA5C594008E5CDAECC5408404AD2761FA85C5940A49A32B7B15408408B61C03FA55C5940B77B1F9CA854084093E30960A25C5940B3E529B7B1540840153A999C9F5C5940FBB9BDAECC54084078239E109D5C5940C08E8E79F854084097C526D59A5C59403197C96833550840B02F2900995C59402FFAA3387B550840874CABA3975C5940E4B9A226CD550840469211CD965C5940B8FBC00C26560840AA409B84965C59407C99698082560840181D9B84965C5940DC9CA73FD4560840,1688,52076495584,0,1,0,2140,1552,"0/2140/12756, 0/2140/12759, 0/2140/12761",primary,3,2.3951354340718e-05
0103000020E6100000010000003E00000043F8AB2C9B5C5940795330FA695808406BF51A349B5C5940202BF1E76D580840AB6B28DCA65C5940E247FCF3AE5C084058DEFB2FAA5C5940EA792360595E0840881ECF72AA5C594080A76EC18D5E08407748438AAA5C5940CE716A90CA5E08400E1E6E8CAA5C594087849468CC5E084073FACE8BAA5C594088FF7145CE5E08401EC9DDA0AA5C59400E08E540FD5E08401A61C086AA5C5940CAE6CA73925F0840E17C04BFAA5C5940B961F714EF5F0840D8850286AB5C594096785F8D4860084080D114D4AC5C59409087CE6C9B600840AECC649CAE5C59400BF7F783E4600840B04869CDB05C5940D12BCC0321610840F8FF9251B35C59408AA91A994E6108400BB12010B65C5940648A71836B610840D6A812EEB85C5940E04459A676610840736034CFBB5C5940193543946F6108400FF93197BE5C5940E45EBF9256610840F7EBAE2AC15C59401400D0972C610840F6385370C35C59405F437540F3600840DCBAC451C55C5940BE19CEC0AC600840310D83BCC65C594069626ACE5B600840E08F9DA2C75C5940A3AAA385036008404C8A3CFBC75C594057BD024BA75F084002709818C85C59401DA7138CFF5E0840731B590DC85C5940E75CFB07ED5E0840BD1C8A13C85C5940319D457ADA5E0840537602F7C75C594093A789D39A5E08406F742BD6C75C59406EDA6AAF455E084035120BABC75C59408C57A19C115E0840A3B2362DC75C5940AC639CFBAE5D08404EAC47EBC65C5940C4F8739E865D084034942448C35C594046C8EF7EB45B08407E512BECC25C594035F185978D5B0840E94EE919B75C59402A5937253D57084084ABA8D0B55C594090471803BE560840CF9D4E69B55C59409B0DB0AC8756084036729457B55C594028BDC8F454560840C5D0E7EEB45C594020EE3CFEF8550840C78278F9B35C5940B6FEFC5CA1550840E31BB580B25C59408547216F51550840CD2D1893B05C594002C6FF460C5508407FD79943AE5C5940B042F48CD45408407827F5A8AB5C5940110B3B65AC540840F77CC8DCA85C59408275DF5A95540840048099FAA55C5940B1728D5090540840975FC61EA35C5940EE87DB779D54084074BD6E65A05C594067E6624FBC54084028015FE99D5C59403462B8A7EB54084000B408C39B5C5940B46015AF29550840A50792079A5C59400A0C3E03745508401EC505C8985C59400AB7F4C8C755084043A3AB10985C59408CBE13C8215608403B768FE8975C59402474398B7E560840CB3E1D0A985C59409E98D98BDE560840BC35CB6D985C594098878AEA375708403D6B174C995C5940329861CAAC5708404F65E79D995C5940FAADDE47D1570840FD8DC71F9B5C5940BECA3C476658084043F8AB2C9B5C5940795330FA69580840,1727,53351564000,0,1,0,2140,1590,"0/2140/14190, 0/2140/14186, 0/2140/13151, 0/2140/13153",primary,3,2.23392627344829e-05
0103000020E61000000100000036000000D2A4D9C7B75C5940229C6C5BC55D0840D7ED11F3B45C5940BBF1BBA9D75D0840D8D3A248B25C59401C65B162FB5D08403C14C6E2AF5C594076F7DD262F5E084019D412D9AD5C5940E10CFCF8705E0840348B953FAC5C5940BF8A8151BE5E084095C60A26AB5C594061408237145F084012574497AA5C594085CCED5D6F5F08402DDFBE98AA5C5940E4510944CC5F084080D76B2AAB5C5940B07CE55727600840FA1CB246AC5C59405CD07D197D6008408D03A5E2AD5C59403CB3273DCA60084096CF6FEEAF5C5940D372FECB0B610840A074F155B25C5940B0460D413F610840579D8201B55C5940186518A2626108404D60DED6B75C594058511193746108401DB024BABA5C59404CFF766374610840DAB1393FBE5C594009C2DB016961084038FC5AF1BE5C5940C4130EC76C610840075266FBC25C5940B34726CFA96108402307450CC35C594071EDB08FAA610840BED2BB1BC35C59401D1BB8B1AB61084051DB927BC65C5940A78FDE6EDD6108406EE01C5CD35C5940B44F614C9B6208409E0F1E17D65C5940C404898AB9620840E38CA4F3D85C5940E2700011C662084026C989D5DB5C5940ECEF8E64C0620840F46172A0DE5C5940870C06BDA86208407C1BE538E15C594032491C038062084065295985E35C5940CEA07BC7476208406363316FE55C5940D9BD5B33026208403FBE9AE3E65C59404B663FF3B16108409B7C45D4E75C59404C46A61C5A610840CAF9F137E85C5940C5E5B50FFE6008409AA5CB0AE85C594075440456A160084041B28E4EE75C5940BDCFCA7F47600840BE01770AE65C5940450ED800F45F0840D5FAF84AE45C59408DDF980EAA5F0840C4014721E25C59409B6E87806C5F08402E4AA8A2DF5C5940746136B43D5F08405E32F0C1D25C594051ABE7D37F5E084041FEBDC1D25C5940A29CBBD17F5E08409E1F90C1D25C594020535FCE7F5E08407F61BD71CF5C5940507746FD4E5E084013EC4FA4C95C5940D8E4D850F75D08407C7673D3C55C5940D175E1F0D05D084082D67630C15C594068D125D1B75D08407D5C3DABC05C594070C144AAB65D08400FDA3628C05C59400F389C6CB35D0840CF694B3BBF5C5940DCB0DB7BB35D084018E8EE4EBE5C594054E8B170B15D08400AF47ACABD5C5940B10B9893B35D084045E8F044BD5C59401318309CB35D0840D2A4D9C7B75C5940229C6C5BC55D0840,1728,53385118432,0,1,0,2140,1591,"0/2140/13155, 0/2140/14382, 0/2140/14379, 0/2140/13160",primary,1,1.28140073454186e-05
0103000020E61000000100000027000000FB0CF4D3DC5C59403CF64E0437630840CC72D8DADC5C594050A808913763084015BDF9FEE75C59401BF1CC70EC63084053C06FB0EA5C59403B4BF8F60D640840AE25B288ED5C5940D03835F11D640840D955C46BF05C5940F89054C21B6408404E5D3F3DF35C5940B801D17F076408402D5869E1F55C5940CFADFBF0E16308402F37463EF85C59406F395387AC6308404262973CFA5C59403EA5505069630840CE65C0C8FB5C5940AEAC35E11A630840FFE087D3FC5C5940E954A33DC46208401B4BAD52FD5C5940E8ADF2B968620840A5CE4D41FD5C5940448073DA0B6208401A5A14A0FC5C59400D25D330B1610840AF0D3375FB5C5940E6E5FF385C610840B34626CCF95C5940DD4FE236106108406AA043B5F75C5940AFAA3D16D0600840EF411945F55C5940EF97F34D9E600840D2BD3A28EA5C59406FF2F0E3E95F08406A02F230E05C594049CB675B465F08401C67A480DD5C5940FA0FAE75245F0840BE60F0A8DA5C5940526A7416145F0840D302CDC5D75C59409F32CCDE155F084006E1A1F3D45C5940A8692CBD295F0840839E2F4ED25C594093281EEE4E5F084069E77EEFCF5C59407583BF03845F08403852E0EECD5C594034FCD2F3C65F0840F2000760CC5C59401336D12B156008407AD24652CB5C5940C47B37AA6B6008400697FDCFCA5C59405E221A1CC760084027132DDECA5C59409CDCD7FD23610840F9BC497CCB5C5940F748ACBD7E610840471840A4CC5C59405399CDDED3610840DD7CB04ACE5C5940E3D9BB1B2062084033FB5E5FD05C5940A94A7086606208408112D3CDD25C5940402630A592620840D9585ACCDC5C594019CE7CA436630840FB0CF4D3DC5C59403CF64E0437630840,1870,58250511072,0,1,0,2140,1736,"0/2140/13409, 0/2140/14376",primary,1,1.57918023911817e-05
0103000020E6100000010000002A0000002BE1C6A0095D5940FE82AAA98BD907401446B3A0095D59404341ACAB8BD907404E10193EFB5C5940FB0BD60B57DB07406E950567F95C594018D69FA39EDB0740FB712308F85C59402767E267F0DB074058A3EE2EF75C5940977A333449DC0740E20BC0E3F65C594074BFFB9EA5DC07407C537B29F75C5940C236091B02DD07401A7A72FDF75C594012DE7F1A5BDD074008348057F95C5940EBE6D031ADDD0740A10C582AFB5C5940907A6039F5DD07403D3B0964FD5C59403C018F6C30DE07401923AFEEFF5C5940B294F4845CDE0740DAB548B1025D59407AB3C2D077DE07409671AE90055D59401503704381DE07402F869D70085D5940781F0A8078DE0740C1DDCD340B5D594030F3C7DC5DDE0740B15808C20D5D59404677B95F32DE07400F8C32FF0F5D5940E176B5B4F7DD07408C1DB9611E5D5940A968A3562CDC0740C92D60202E5D5940013FBA9835DA074074E3457B2E5D5940C5FE39DC29DA074088B4495C395D59403E23409CB5D80740709A6C1F3B5D5940BF127F046CD80740A479A5673C5D5940169841C718D80740765057283D5D59408F966E17BFD70740D16C1A5A3D5D594052155B6762D70740164505FB3C5D5940CAF5E14606D707406847BF0E3C5D5940B13E5940AED607406CE65C9E3A5D59406FB6BDB55DD607405A4506B8385D5940AE706BBF17D6074013F26B6E365D5940B0B1AA0DDFD5074075070FD8335D594056B43CCEB5D50740B5C8630E315D5940FA87EC969DD50740A537D72C2E5D5940FFE2F65597D507405B45C14F2B5D59407E55E248A3D5074074FB4D93285D5940AFEF21FAC0D5074008556812265D5940FDA19945EFD50740D36DB1E5235D594090E9D7632CD607400F635031195D594097EF34AC9AD707408AFED6A0095D59402F9D37A78BD907402BE1C6A0095D5940FE82AAA98BD90740,288,4529865440,0,1,0,2140,135,"0/2140/271, 0/2140/924",trunk,1,9.06590415119169e-06
